atc,retention_pred
54.96714153011233,0.786578645496438
48.61735698828815,0.7789419061979671
56.47688538100692,0.7798469099148182
65.23029856408026,0.789907195094377
47.658466252766644,0.7785291175293895
47.6586304305082,0.7959576989693693
65.79212815507391,0.7915144271793809
57.67434729152909,0.779945979805427
45.30525614065048,0.7745561723738438
55.42560043585965,0.7807665544004316
45.365823071875376,0.7722534393053114
45.34270246429743,0.772447702449145
52.41962271566034,0.7765586454354367
30.86719755342202,0.7804390167280858
32.75082167486967,0.7638003260249906
44.37712470759027,0.7732753461007906
39.87168879665576,0.770620377420259
53.142473325952736,0.7767216685360712
40.91975924478789,0.7679243498845908
35.87696298664709,0.7662296226628256
64.65648768921554,0.7831655049736631
47.74223699513465,0.7741091728626701
50.67528204687924,0.7757566974056876
35.75251813786544,0.7665810477835528
44.556172754748175,0.7735015377758021
51.10922589709866,0.7871342093086202
38.490064225776976,0.76735009005156
53.75698018345672,0.7901292699099345
43.99361310081195,0.7706751624603881
47.083062502067236,0.7733532398211154
43.98293387770603,0.7838817677857995
68.52278184508938,0.7864989415407627
49.86502775262066,0.7798993959177276
39.422890710440996,0.7712374910287801
58.225449121031886,0.7799761056168633
37.791563500289776,0.7682599659788769
52.08863595004755,0.777010967113797
30.403298761202244,0.7894569456295905
36.71813951101569,0.7661015601526927
51.96861235869123,0.8077528033432518
57.38466579995411,0.7798082401150473
51.7136828118997,0.7755981151108365
48.843517176117594,0.7745205267396985
46.98896304410711,0.7722982580362315
35.214780096325725,0.7657417136013542
42.801557916052914,0.7712978730060296
45.393612290402125,0.7733825505982509
60.57122226218915,0.7818334193712932
53.43618289568462,0.7827090772202059
32.36959844637266,0.7617993566167173
53.24083969394795,0.7787022790536451
46.149177195836835,0.7734924584287033
43.23077999694041,0.7761682222510946
56.11676288840868,0.8103341814164663
60.30999522495951,0.782973210042548
59.31280119116199,0.7819750618979978
41.607824767773614,0.7744410673946683
46.907876241487855,0.7746731373036554
53.31263431403564,0.7762305504016938
59.75545127122359,0.7806482553378277
45.2082576215471,0.7714400372361458
48.14341023336183,0.7896527178241711
38.93665025993972,0.7682776670377636
38.037933759193294,0.7776900248019645
58.125258223941984,0.7811921516659913
63.56240028570823,0.8165135569761862
49.27989878419666,0.7887256817363485
60.03532897892024,0.799735549924945
53.61636025047634,0.7773376942154588
43.54880245394876,0.7810452185332082
53.61395605508414,0.790458699502726
65.38036566465969,0.7844244828332354
49.64173960890049,0.8023279409403379
65.64643655814007,0.7838818188584892
23.802548959102555,0.7575727290750695
58.21902504375224,0.8065127309347907
50.870470682381715,0.775185764063391
47.009926495341325,0.7723209464144924
50.91760776535502,0.7805311352004501
30.124310853991073,0.761255788147079
47.80328112162488,0.7731690104382616
53.57112571511746,0.777641330721305
64.77894044741517,0.7845636920170713
44.81729781726352,0.7751089201678273
41.91506397106812,0.7719037815558105
44.982429564154636,0.7753397651610852
59.15402117702074,0.7803317947646328
53.287511096596845,0.7801352985324511
44.70239796232961,0.7704319687374118
55.13267433113356,0.5959357038516419
50.9707754934804,0.781452178022178
59.68644990532889,0.7802824633187608
42.979469061226474,0.5843783041136692
46.723378534022316,0.7725284471913869
46.078918468678424,0.7886962306523413
35.364850518678814,0.7644752580442813
52.96120277064576,0.7773599126034639
52.610552721798896,0.7759933623005795
50.05113456642461,0.7746611403245641
47.65412866624853,0.7791924886165765
35.84629257949586,0.7701065976212282
45.79354677234641,0.776235934616649
46.572854834732304,0.774767460552599
41.97722730778381,0.772667706562203
48.387142883339905,0.7765631746512224
54.040508568145384,0.7776294676347283
68.8618590121053,0.7864904379241994
51.74577812831839,0.7748271721187707
52.57550390722764,0.7759714801739686
49.25554084233833,0.7746791989751861
30.812287847009586,0.7679088742257558
49.73486124550783,0.7744565820419608
50.60230209941027,0.5913535321256878
74.63242112485287,0.7901290121973437
48.076390352188774,0.8088020167424715
53.015473423336125,0.7810112773115021
49.65288230294757,0.778709837780718
38.31321962380468,0.7681932114961484
61.42822814515021,0.7839925702960396
57.519330326867745,0.7815445983529994
57.910319470430466,0.7804954807696576
40.906125452052606,0.7689118425479887
64.02794310936099,0.7915798343447725
35.98148937207719,0.7642558583542897
55.868570938002705,0.7778573462306441
71.90455625809979,0.790934245130947
40.09463674869312,0.7771886107118545
44.33702270397228,0.7746607173143977
50.99651365087641,0.7756452092043936
44.96524345883801,0.7715971021505021
34.493365689338674,0.7639023896634791
50.68562974806027,0.7986836561331283
39.37696286273895,0.7675548227710143
54.73592430635182,0.7820268690833471
40.80575765766197,0.8187439348587213
65.4993440501754,0.78659530808117
42.16746707663763,0.7700644012165675
46.77938483794324,0.772527994662564
58.135172173696695,0.780260145944123
37.69135683566045,0.7732625380753677
52.27459934604129,0.775801929829313
